voyage_id,voyage_reference,voyage_folio,voyage_rectoverso,voyage_seq,voyage_i_o,voyage_certcoq,voyage_date,voyage_serial,voyage_date_other,voyage_duty,voyage_vessel_name,voyage_vessel_home,voyage_vessel_burthen,voyage_master_forename,voyage_master_surname,voyage_from,voyage_to,voyage_date_iso,cargo_id,cargo_merchant_forename,cargo_merchant_surname,cargo_merchant_occupation,cargo_merchant_abode,cargo_miscellanea,cargo_marginalia,cargo_tonnage,good_id,good_qty,good_measure,good_commodity,good_description,n_clips,clip_image_filenames
19382,1255/11,5,,14,OUT,0,17080315,0,0,,Welcome,Worcester,,Samuel,Pitt,Gloucester,Bristol,1708-03-15,19382,Edward,Jaxson,,,,,,96679,46,bushel,white salt,,0,
19382,1255/11,5,,14,OUT,0,17080315,0,0,,Welcome,Worcester,,Samuel,Pitt,Gloucester,Bristol,1708-03-15,19382,Edward,Jaxson,,,,,,96680,12,ton,timberstuff,,0,
19382,1255/11,5,,14,OUT,0,17080315,0,0,,Welcome,Worcester,,Samuel,Pitt,Gloucester,Bristol,1708-03-15,19382,Edward,Jaxson,,,,,,96681,15,hogshead,copperas,,0,
19382,1255/11,5,,14,OUT,0,17080315,0,0,,Welcome,Worcester,,Samuel,Pitt,Gloucester,Bristol,1708-03-15,19382,Edward,Jaxson,,,,,,96682,10,bale,hemp,,0,
19382,1255/11,5,,14,OUT,0,17080315,0,0,,Welcome,Worcester,,Samuel,Pitt,Gloucester,Bristol,1708-03-15,19382,Edward,Jaxson,,,,,,96683,7,truss,linen cloth,,0,
19382,1255/11,5,,14,OUT,0,17080315,0,0,,Welcome,Worcester,,Samuel,Pitt,Gloucester,Bristol,1708-03-15,19382,Edward,Jaxson,,,,,,96684,2,ton,cordage,,0,
19382,1255/11,5,,14,OUT,0,17080315,0,0,,Welcome,Worcester,,Samuel,Pitt,Gloucester,Bristol,1708-03-15,19382,Edward,Jaxson,,,,,,96685,2,ton,logwood,,0,
19382,1255/11,5,,14,OUT,0,17080315,0,0,,Welcome,Worcester,,Samuel,Pitt,Gloucester,Bristol,1708-03-15,19382,Edward,Jaxson,,,,,,96686,5,cwt,brass manufacture,,0,
19382,1255/11,5,,14,OUT,0,17080315,0,0,,Welcome,Worcester,,Samuel,Pitt,Gloucester,Bristol,1708-03-15,19382,Edward,Jaxson,,,,,,96687,0.5,ton,household goods,,0,
19382,1255/11,5,,14,OUT,0,17080315,0,0,,Welcome,Worcester,,Samuel,Pitt,Gloucester,Bristol,1708-03-15,19382,Edward,Jaxson,,,,,,96688,3,hogshead,english spirits,,0,
19382,1255/11,5,,14,OUT,0,17080315,0,0,,Welcome,Worcester,,Samuel,Pitt,Gloucester,Bristol,1708-03-15,19382,Edward,Jaxson,,,,,,96689,6,bag,hops,,0,
19382,1255/11,5,,14,OUT,0,17080315,0,0,,Welcome,Worcester,,Samuel,Pitt,Gloucester,Bristol,1708-03-15,19382,Edward,Jaxson,,,,,,96690,4,wey,wheat + malt,,0,
19383,1255/11,5,,15,OUT,0,17080317,0,0,,Margaret,Salop,,John,Pott,Gloucester,Bristol,1708-03-17,19383,John,Jones,,,,,,96691,125,bushel,rock salt,,0,
19383,1255/11,5,,15,OUT,0,17080317,0,0,,Margaret,Salop,,John,Pott,Gloucester,Bristol,1708-03-17,19383,John,Jones,,,,,,96692,20,pack + truss,linen + woollen + manchester ware,,0,
19383,1255/11,5,,15,OUT,0,17080317,0,0,,Margaret,Salop,,John,Pott,Gloucester,Bristol,1708-03-17,19383,John,Jones,,,,,,96693,1,barrel,ham,,0,
19383,1255/11,5,,15,OUT,0,17080317,0,0,,Margaret,Salop,,John,Pott,Gloucester,Bristol,1708-03-17,19383,John,Jones,,,,,,96694,1,barrel,copper money,,0,
19383,1255/11,5,,15,OUT,0,17080317,0,0,,Margaret,Salop,,John,Pott,Gloucester,Bristol,1708-03-17,19383,John,Jones,,,,,,96695,2,hogshead,linseed oil,,0,
19383,1255/11,5,,15,OUT,0,17080317,0,0,,Margaret,Salop,,John,Pott,Gloucester,Bristol,1708-03-17,19383,John,Jones,,,,,,96696,3,hogshead,sugar,,0,
19383,1255/11,5,,15,OUT,0,17080317,0,0,,Margaret,Salop,,John,Pott,Gloucester,Bristol,1708-03-17,19383,John,Jones,,,,,,96697,10,ton,cheese,,0,
19383,1255/11,5,,15,OUT,0,17080317,0,0,,Margaret,Salop,,John,Pott,Gloucester,Bristol,1708-03-17,19383,John,Jones,,,,,,96698,10,ton,timberstuff,,0,
19383,1255/11,5,,15,OUT,0,17080317,0,0,,Margaret,Salop,,John,Pott,Gloucester,Bristol,1708-03-17,19383,John,Jones,,,,,,96699,2,wey,malt,,0,
19384,1255/11,5,,16,OUT,0,17080323,0,0,,Society,Worcester,,Thomas,Jaxson,Gloucester,Bristol,1708-03-23,19384,William,Perkes,,,,,25.1,96700,1184,bushel,white salt,,0,
19384,1255/11,5,,16,OUT,0,17080323,0,0,,Society,Worcester,,Thomas,Jaxson,Gloucester,Bristol,1708-03-23,19384,William,Perkes,,,,,25.1,96701,1,hogshead,cider,,0,
19384,1255/11,5,,16,OUT,0,17080323,0,0,,Society,Worcester,,Thomas,Jaxson,Gloucester,Bristol,1708-03-23,19384,William,Perkes,,,,,25.1,96702,5,hogshead,english spirits,,0,
19384,1255/11,5,,16,OUT,0,17080323,0,0,,Society,Worcester,,Thomas,Jaxson,Gloucester,Bristol,1708-03-23,19384,William,Perkes,,,,,25.1,96703,1,barrel,english spirits,,0,
19384,1255/11,5,,16,OUT,0,17080323,0,0,,Society,Worcester,,Thomas,Jaxson,Gloucester,Bristol,1708-03-23,19384,William,Perkes,,,,,25.1,96704,500,bushel,wheat + malt,,0,
